symbol,longName,quoteType,currency,search_country,marketCap,Market_Cap,name
1121.HK,Golden Solar New Energy Technology Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 18557104128, 'fmt': '18.557B', 'longFmt': '18,557,104,128'}",2365351435,"golden,solar"
1030.HK,Seazen Group Limited,EQUITY,HKD,hongkong,"{'raw': 18476300288, 'fmt': '18.476B', 'longFmt': '18,476,300,288'}",2355051904,seazen
1839.HK,"CIMC Vehicles (Group) Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 18454151168, 'fmt': '18.454B', 'longFmt': '18,454,151,168'}",2352228702,cimc
2285.HK,Chervon Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 17721417728, 'fmt': '17.721B', 'longFmt': '17,721,417,728'}",2258832012,chervon
9969.HK,InnoCare Pharma Limited,EQUITY,HKD,hongkong,"{'raw': 17336186880, 'fmt': '17.336B', 'longFmt': '17,336,186,880'}",2209729181,innocare
1375.HK,"Central China Securities Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 17321721856, 'fmt': '17.322B', 'longFmt': '17,321,721,856'}",2207885420,"central,china"
0013.HK,HUTCHMED (China) Limited,EQUITY,HKD,hongkong,"{'raw': 17143028736, 'fmt': '17.143B', 'longFmt': '17,143,028,736'}",2185108589,hutchmed
1735.HK,Central Holding Group Co. Ltd.,EQUITY,HKD,hongkong,"{'raw': 17149440000, 'fmt': '17.149B', 'longFmt': '17,149,440,000'}",2185925791,"central,holding"
2018.HK,AAC Technologies Holdings Inc.,EQUITY,HKD,hongkong,"{'raw': 16930636800, 'fmt': '16.931B', 'longFmt': '16,930,636,800'}",2158036393,aac
0152.HK,Shenzhen International Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 16595279872, 'fmt': '16.595B', 'longFmt': '16,595,279,872'}",2115290661,"shenzhen,international"
0880.HK,SJM Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 16548003840, 'fmt': '16.548B', 'longFmt': '16,548,003,840'}",2109264698,sjm
0558.HK,L.K. Technology Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 16379040768, 'fmt': '16.379B', 'longFmt': '16,379,040,768'}",2087728092,"lk,technology"
1958.HK,BAIC Motor Corporation Limited,EQUITY,HKD,hongkong,"{'raw': 16351293440, 'fmt': '16.351B', 'longFmt': '16,351,293,440'}",2084191323,baic
0570.HK,China Traditional Chinese Medicine Holdings Co. Limited,EQUITY,HKD,hongkong,"{'raw': 16315992064, 'fmt': '16.316B', 'longFmt': '16,315,992,064'}",2079691690,"china,traditional"
9869.HK,Helens International Holdings Company Limited,EQUITY,HKD,hongkong,"{'raw': 16167256064, 'fmt': '16.167B', 'longFmt': '16,167,256,064'}",2060733295,"helens,international"
9677.HK,"Weihai City Commercial Bank Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 16146162688, 'fmt': '16.146B', 'longFmt': '16,146,162,688'}",2058044662,"weihai,city"
1053.HK,Chongqing Iron & Steel Company Limited,EQUITY,HKD,hongkong,"{'raw': 16094937088, 'fmt': '16.095B', 'longFmt': '16,094,937,088'}",2051515273,"chongqing,iron"
3369.HK,"Qinhuangdao Port Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 15897503744, 'fmt': '15.898B', 'longFmt': '15,897,503,744'}",2026349749,"qinhuangdao,port"
2343.HK,Pacific Basin Shipping Limited,EQUITY,HKD,hongkong,"{'raw': 15888854016, 'fmt': '15.889B', 'longFmt': '15,888,854,016'}",2025247225,"pacific,basin"
1798.HK,"China Datang Corporation Renewable Power Co., Limited",EQUITY,HKD,hongkong,"{'raw': 15492981760, 'fmt': '15.493B', 'longFmt': '15,492,981,760'}",1974788005,"china,datang"
9899.HK,Cloud Music Inc.,EQUITY,HKD,hongkong,"{'raw': 15395191808, 'fmt': '15.395B', 'longFmt': '15,395,191,808'}",1962323366,"cloud,music"
2139.HK,"Bank of Gansu Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 15371196416, 'fmt': '15.371B', 'longFmt': '15,371,196,416'}",1959264832,gansu
0512.HK,Grand Pharmaceutical Group Limited,EQUITY,HKD,hongkong,"{'raw': 15014681600, 'fmt': '15.015B', 'longFmt': '15,014,681,600'}",1913822244,"grand,pharmaceutical"
2282.HK,MGM China Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 15086000128, 'fmt': '15.086B', 'longFmt': '15,086,000,128'}",1922912746,"mgm,china"
0525.HK,Guangshen Railway Company Limited,EQUITY,HKD,hongkong,"{'raw': 14977215488, 'fmt': '14.977B', 'longFmt': '14,977,215,488'}",1909046687,guangshen
1316.HK,Nexteer Automotive Group Limited,EQUITY,HKD,hongkong,"{'raw': 15008722944, 'fmt': '15.009B', 'longFmt': '15,008,722,944'}",1913062734,nexteer
1252.HK,China Tianrui Group Cement Company Limited,EQUITY,HKD,hongkong,"{'raw': 14867696640, 'fmt': '14.868B', 'longFmt': '14,867,696,640'}",1895087043,tianrui
9993.HK,Radiance Holdings (Group) Company Limited,EQUITY,HKD,hongkong,"{'raw': 14765089792, 'fmt': '14.765B', 'longFmt': '14,765,089,792'}",1882008426,"radiance,holdings"
0639.HK,Shougang Fushan Resources Group Limited,EQUITY,HKD,hongkong,"{'raw': 14650336256, 'fmt': '14.65B', 'longFmt': '14,650,336,256'}",1867381551,shougang
1907.HK,China Risun Group Limited,EQUITY,HKD,hongkong,"{'raw': 14693489664, 'fmt': '14.693B', 'longFmt': '14,693,489,664'}",1872882031,risun
1108.HK,Luoyang Glass Company Limited,EQUITY,HKD,hongkong,"{'raw': 14538228736, 'fmt': '14.538B', 'longFmt': '14,538,228,736'}",1853091946,"luoyang,glass"
9896.HK,MINISO Group Holding Limited,EQUITY,HKD,hongkong,"{'raw': 14490703872, 'fmt': '14.491B', 'longFmt': '14,490,703,872'}",1847034266,miniso
0839.HK,China Education Group Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 14441774080, 'fmt': '14.442B', 'longFmt': '14,441,774,080'}",1840797508,"china,education"
1963.HK,"Bank of Chongqing Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 14245490688, 'fmt': '14.245B', 'longFmt': '14,245,490,688'}",1815778562,"bank,of,chongqing"
1196.HK,Realord Group Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 14147772416, 'fmt': '14.148B', 'longFmt': '14,147,772,416'}",1803323059,realord
1415.HK,Cowell e Holdings Inc.,EQUITY,HKD,hongkong,"{'raw': 14017398784, 'fmt': '14.017B', 'longFmt': '14,017,398,784'}",1786705194,"cowell,e"
1812.HK,Shandong Chenming Paper Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 13623321600, 'fmt': '13.623B', 'longFmt': '13,623,321,600'}",1736474779,chenming
1811.HK,"CGN New Energy Holdings Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 13558991872, 'fmt': '13.559B', 'longFmt': '13,558,991,872'}",1728275094,"cgn,new"
6878.HK,Differ Group Auto Limited,EQUITY,HKD,hongkong,"{'raw': 13479689216, 'fmt': '13.48B', 'longFmt': '13,479,689,216'}",1718166908,"differ,group"
0990.HK,Theme International Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 13471299584, 'fmt': '13.471B', 'longFmt': '13,471,299,584'}",1717097537,"theme,international"
2068.HK,China Aluminum International Engineering Corporation Limited,EQUITY,HKD,hongkong,"{'raw': 13438092288, 'fmt': '13.438B', 'longFmt': '13,438,092,288'}",1712864823,"china,aluminum"
0303.HK,Vtech Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 13330030592, 'fmt': '13.33B', 'longFmt': '13,330,030,592'}",1699090913,vtech
1258.HK,China Nonferrous Mining Corporation Limited,EQUITY,HKD,hongkong,"{'raw': 13273591808, 'fmt': '13.274B', 'longFmt': '13,273,591,808'}",1691897034,"china,nonferrous"
0336.HK,Huabao International Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 13178114048, 'fmt': '13.178B', 'longFmt': '13,178,114,048'}",1679727115,huabao
6826.HK,"Shanghai Haohai Biological Technology Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 13198344192, 'fmt': '13.198B', 'longFmt': '13,198,344,192'}",1682305717,haohai
0579.HK,"Beijing Jingneng Clean Energy Co., Limited",EQUITY,HKD,hongkong,"{'raw': 13191216128, 'fmt': '13.191B', 'longFmt': '13,191,216,128'}",1681397150,jingneng
0142.HK,First Pacific Company Limited,EQUITY,HKD,hongkong,"{'raw': 13124865024, 'fmt': '13.125B', 'longFmt': '13,124,865,024'}",1672939813,"first,pacific"
2185.HK,"Shanghai Bio-heart Biological Technology Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 12896185344, 'fmt': '12.896B', 'longFmt': '12,896,185,344'}",1643791526,bio-heart
1578.HK,"Bank of Tianjin Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 12990978048, 'fmt': '12.991B', 'longFmt': '12,990,978,048'}",1655874125,"bank,of,tianjin"
0041.HK,Great Eagle Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 12905699328, 'fmt': '12.906B', 'longFmt': '12,905,699,328'}",1645004210,"great,eagle"
1530.HK,3SBio Inc.,EQUITY,HKD,hongkong,"{'raw': 12889260032, 'fmt': '12.889B', 'longFmt': '12,889,260,032'}",1642908802,3sbio
1951.HK,Jinxin Fertility Group Limited,EQUITY,HKD,hongkong,"{'raw': 12861103104, 'fmt': '12.861B', 'longFmt': '12,861,103,104'}",1639319824,jinxin
0778.HK,Fortune Real Estate Investment Trust,EQUITY,HKD,hongkong,"{'raw': 12747345920, 'fmt': '12.747B', 'longFmt': '12,747,345,920'}",1624819948,"fortune,real"
0710.HK,BOE Varitronix Limited,EQUITY,HKD,hongkong,"{'raw': 12757825536, 'fmt': '12.758B', 'longFmt': '12,757,825,536'}",1626155715,varitronix
9979.HK,Greentown Management Holdings Company Limited,EQUITY,HKD,hongkong,"{'raw': 12683100160, 'fmt': '12.683B', 'longFmt': '12,683,100,160'}",1616630965,"greentown,management"
2314.HK,Lee & Man Paper Manufacturing Limited,EQUITY,HKD,hongkong,"{'raw': 12690627584, 'fmt': '12.691B', 'longFmt': '12,690,627,584'}",1617590436,"lee,&"
0604.HK,Shenzhen Investment Limited,EQUITY,HKD,hongkong,"{'raw': 12547294208, 'fmt': '12.547B', 'longFmt': '12,547,294,208'}",1599320678,"shenzhen,investment"
1606.HK,"China Development Bank Financial Leasing Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 12515976192, 'fmt': '12.516B', 'longFmt': '12,515,976,192'}",1595328778,"china,development"
0345.HK,Vitasoy International Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 12228536320, 'fmt': '12.229B', 'longFmt': '12,228,536,320'}",1558690717,vitasoy
2121.HK,"Qingdao AInnovation Technology Group Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 12197361664, 'fmt': '12.197B', 'longFmt': '12,197,361,664'}",1554717089,ainnovation
9959.HK,Linklogis Inc.,EQUITY,HKD,hongkong,"{'raw': 12342782976, 'fmt': '12.343B', 'longFmt': '12,342,782,976'}",1573252983,linklogis
1610.HK,COFCO Joycome Foods Limited,EQUITY,HKD,hongkong,"{'raw': 12096199680, 'fmt': '12.096B', 'longFmt': '12,096,199,680'}",1541822640,cofco
1686.HK,SUNeVision Holdings Ltd.,EQUITY,HKD,hongkong,"{'raw': 12065835008, 'fmt': '12.066B', 'longFmt': '12,065,835,008'}",1537952255,sunevision
0995.HK,Anhui Expressway Company Limited,EQUITY,HKD,hongkong,"{'raw': 11998967808, 'fmt': '11.999B', 'longFmt': '11,998,967,808'}",1529429135,"anhui,expressway"
0363.HK,Shanghai Industrial Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 11894076416, 'fmt': '11.894B', 'longFmt': '11,894,076,416'}",1516059323,"shanghai,industrial"
0045.HK,"The Hongkong and Shanghai Hotels, Limited",EQUITY,HKD,hongkong,"{'raw': 11806838784, 'fmt': '11.807B', 'longFmt': '11,806,838,784'}",1504939718,"hongkong,and"
2157.HK,"Lepu Biopharma Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 11815213056, 'fmt': '11.815B', 'longFmt': '11,815,213,056'}",1506007131,lepu
1448.HK,Fu Shou Yuan International Group Limited,EQUITY,HKD,hongkong,"{'raw': 11810682880, 'fmt': '11.811B', 'longFmt': '11,810,682,880'}",1505429700,"fu,shou"
0855.HK,China Water Affairs Group Limited,EQUITY,HKD,hongkong,"{'raw': 11654764544, 'fmt': '11.655B', 'longFmt': '11,654,764,544'}",1485555820,"china,water"
3669.HK,China Yongda Automobiles Services Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 11529901056, 'fmt': '11.53B', 'longFmt': '11,529,901,056'}",1469640296,yongda
0909.HK,Ming Yuan Cloud Group Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 11502640128, 'fmt': '11.503B', 'longFmt': '11,502,640,128'}",1466165526,"ming,yuan"
2155.HK,Morimatsu International Holdings Company Limited,EQUITY,HKD,hongkong,"{'raw': 11363307520, 'fmt': '11.363B', 'longFmt': '11,363,307,520'}",1448405719,morimatsu
3990.HK,Midea Real Estate Holding Limited,EQUITY,HKD,hongkong,"{'raw': 11344782336, 'fmt': '11.345B', 'longFmt': '11,344,782,336'}",1446044436,"midea,real"
1381.HK,Canvest Environmental Protection Group Company Limited,EQUITY,HKD,hongkong,"{'raw': 11343860736, 'fmt': '11.344B', 'longFmt': '11,343,860,736'}",1445926966,canvest
0546.HK,Fufeng Group Limited,EQUITY,HKD,hongkong,"{'raw': 11274697728, 'fmt': '11.275B', 'longFmt': '11,274,697,728'}",1437111214,fufeng
1302.HK,LifeTech Scientific Corporation,EQUITY,HKD,hongkong,"{'raw': 11297272832, 'fmt': '11.297B', 'longFmt': '11,297,272,832'}",1439988714,lifetech
0719.HK,Shandong Xinhua Pharmaceutical Company Limited,EQUITY,HKD,hongkong,"{'raw': 11226183680, 'fmt': '11.226B', 'longFmt': '11,226,183,680'}",1430927449,"shandong,xinhua"
3319.HK,"A-Living Smart City Services Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 11161200640, 'fmt': '11.161B', 'longFmt': '11,161,200,640'}",1422644491,a-living
0107.HK,Sichuan Expressway Company Limited,EQUITY,HKD,hongkong,"{'raw': 11194166272, 'fmt': '11.194B', 'longFmt': '11,194,166,272'}",1426846402,"sichuan,expressway"
0034.HK,Kowloon Development Company Limited,EQUITY,HKD,hongkong,"{'raw': 11060321280, 'fmt': '11.06B', 'longFmt': '11,060,321,280'}",1409786065,"kowloon,development"
0811.HK,"Xinhua Winshare Publishing and Media Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 10950972416, 'fmt': '10.951B', 'longFmt': '10,950,972,416'}",1395848088,winshare
8032.HK,Viva China Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 10926365696, 'fmt': '10.926B', 'longFmt': '10,926,365,696'}",1392711632,"viva,china"
1083.HK,Towngas Smart Energy Company Limited,EQUITY,HKD,hongkong,"{'raw': 10753445888, 'fmt': '10.753B', 'longFmt': '10,753,445,888'}",1370670687,towngas
2005.HK,SSY Group Limited,EQUITY,HKD,hongkong,"{'raw': 10782167040, 'fmt': '10.782B', 'longFmt': '10,782,167,040'}",1374331582,ssy
1717.HK,Ausnutria Dairy Corporation Ltd,EQUITY,HKD,hongkong,"{'raw': 10681555968, 'fmt': '10.682B', 'longFmt': '10,681,555,968'}",1361507354,ausnutria
1675.HK,Asiainfo Technologies Limited,EQUITY,HKD,hongkong,"{'raw': 10636867584, 'fmt': '10.637B', 'longFmt': '10,636,867,584'}",1355811221,asiainfo
0535.HK,Gemdale Properties and Investment Corporation Limited,EQUITY,HKD,hongkong,"{'raw': 10608191488, 'fmt': '10.608B', 'longFmt': '10,608,191,488'}",1352156068,gemdale
2171.HK,CARsgen Therapeutics Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 10454032384, 'fmt': '10.454B', 'longFmt': '10,454,032,384'}",1332506426,carsgen
3383.HK,Agile Group Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 10380183552, 'fmt': '10.38B', 'longFmt': '10,380,183,552'}",1323093403,"agile,group"
1310.HK,HKBN Ltd.,EQUITY,HKD,hongkong,"{'raw': 10361639936, 'fmt': '10.362B', 'longFmt': '10,361,639,936'}",1320729771,hkbn
2362.HK,Jinchuan Group International Resources Co. Ltd,EQUITY,HKD,hongkong,"{'raw': 10313385984, 'fmt': '10.313B', 'longFmt': '10,313,385,984'}",1314579159,jinchuan
6122.HK,Jilin Jiutai Rural Commercial Bank Corporation Limited,EQUITY,HKD,hongkong,"{'raw': 10247677952, 'fmt': '10.248B', 'longFmt': '10,247,677,952'}",1306203790,"jilin,jiutai"
0038.HK,First Tractor Company Limited,EQUITY,HKD,hongkong,"{'raw': 10196596736, 'fmt': '10.197B', 'longFmt': '10,196,596,736'}",1299692805,"first,tractor"
2179.HK,"Jiangsu Recbio Technology Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 10190519296, 'fmt': '10.191B', 'longFmt': '10,190,519,296'}",1298918154,recbio
0819.HK,Tianneng Power International Limited,EQUITY,HKD,hongkong,"{'raw': 10135078912, 'fmt': '10.135B', 'longFmt': '10,135,078,912'}",1291851535,tianneng
2299.HK,Billion Industrial Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 9959251968, 'fmt': '9.959B', 'longFmt': '9,959,251,968'}",1269440036,"billion,industrial"
1635.HK,"Shanghai Dazhong Public Utilities(Group) Co.,Ltd.",EQUITY,HKD,hongkong,"{'raw': 9895330816, 'fmt': '9.895B', 'longFmt': '9,895,330,816'}",1261292429,dazhong
0751.HK,Skyworth Group Limited,EQUITY,HKD,hongkong,"{'raw': 9881467904, 'fmt': '9.881B', 'longFmt': '9,881,467,904'}",1259525415,skyworth
2325.HK,Yunkang Group Limited,EQUITY,HKD,hongkong,"{'raw': 9853024256, 'fmt': '9.853B', 'longFmt': '9,853,024,256'}",1255899891,yunkang
1070.HK,TCL Electronics Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 9807276032, 'fmt': '9.807B', 'longFmt': '9,807,276,032'}",1250068668,tcl
3983.HK,China BlueChemical Ltd.,EQUITY,HKD,hongkong,"{'raw': 9727098880, 'fmt': '9.727B', 'longFmt': '9,727,098,880'}",1239849016,bluechemical
9857.HK,Linmon Media Limited,EQUITY,HKD,hongkong,"{'raw': 9696347136, 'fmt': '9.696B', 'longFmt': '9,696,347,136'}",1235929294,linmon
0697.HK,Shoucheng Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 10119700480, 'fmt': '10.12B', 'longFmt': '10,119,700,480'}",1289891347,shoucheng
1387.HK,China Dili Group,EQUITY,HKD,hongkong,"{'raw': 9430066176, 'fmt': '9.43B', 'longFmt': '9,430,066,176'}",1201988220,"china,dili"
9858.HK,China Youran Dairy Group Limited,EQUITY,HKD,hongkong,"{'raw': 9374638080, 'fmt': '9.375B', 'longFmt': '9,374,638,080'}",1194923167,youran
2162.HK,Keymed Biosciences Inc.,EQUITY,HKD,hongkong,"{'raw': 9385142272, 'fmt': '9.385B', 'longFmt': '9,385,142,272'}",1196262067,keymed
0416.HK,"Bank of Jinzhou Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 9367671808, 'fmt': '9.368B', 'longFmt': '9,367,671,808'}",1194035222,"bank,of,jinzhou"
6606.HK,New Horizon Health Limited,EQUITY,HKD,hongkong,"{'raw': 9346844672, 'fmt': '9.347B', 'longFmt': '9,346,844,672'}",1191380525,"new,horizon"
1065.HK,Tianjin Capital Environmental Protection Group Company Limited,EQUITY,HKD,hongkong,"{'raw': 9341220864, 'fmt': '9.341B', 'longFmt': '9,341,220,864'}",1190663695,"tianjin,capital"
0173.HK,K. Wah International Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 9336012800, 'fmt': '9.336B', 'longFmt': '9,336,012,800'}",1189999858,"k,wah"
0460.HK,Sihuan Pharmaceutical Holdings Group Ltd.,EQUITY,HKD,hongkong,"{'raw': 9236700160, 'fmt': '9.237B', 'longFmt': '9,236,700,160'}",1177341132,sihuan
1271.HK,Grand Ming Group Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 9312182272, 'fmt': '9.312B', 'longFmt': '9,312,182,272'}",1186962338,"grand,ming"
1967.HK,Confidence Intelligence Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 9150000128, 'fmt': '9.15B', 'longFmt': '9,150,000,128'}",1166290052,"confidence,intelligence"
0650.HK,Productive Technologies Company Limited,EQUITY,HKD,hongkong,"{'raw': 9228628992, 'fmt': '9.229B', 'longFmt': '9,228,628,992'}",1176312353,"productive,technologies"
2192.HK,"Medlive Technology Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 9216838656, 'fmt': '9.217B', 'longFmt': '9,216,838,656'}",1174809517,medlive
0071.HK,"Miramar Hotel and Investment Company, Limited",EQUITY,HKD,hongkong,"{'raw': 9175948288, 'fmt': '9.176B', 'longFmt': '9,175,948,288'}",1169597492,"miramar,hotel"
3308.HK,Golden Eagle Retail Group Limited,EQUITY,HKD,hongkong,"{'raw': 9164359680, 'fmt': '9.164B', 'longFmt': '9,164,359,680'}",1168120369,"golden,eagle"
2099.HK,China Gold International Resources Corp. Ltd.,EQUITY,HKD,hongkong,"{'raw': 9137342464, 'fmt': '9.137B', 'longFmt': '9,137,342,464'}",1164676663,"china,gold"
2696.HK,"Shanghai Henlius Biotech, Inc.",EQUITY,HKD,hongkong,"{'raw': 9119846400, 'fmt': '9.12B', 'longFmt': '9,119,846,400'}",1162446555,henlius
0357.HK,Hainan Meilan International Airport Company Limited,EQUITY,HKD,hongkong,"{'raw': 9076225024, 'fmt': '9.076B', 'longFmt': '9,076,225,024'}",1156886427,meilan
2013.HK,Weimob Inc.,EQUITY,HKD,hongkong,"{'raw': 9101107200, 'fmt': '9.101B', 'longFmt': '9,101,107,200'}",1160057993,weimob
2150.HK,Nayuki Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 9090189312, 'fmt': '9.09B', 'longFmt': '9,090,189,312'}",1158666362,nayuki
0187.HK,Beijing Jingcheng Machinery Electric Company Limited,EQUITY,HKD,hongkong,"{'raw': 9058000896, 'fmt': '9.058B', 'longFmt': '9,058,000,896'}",1154563517,"beijing,jingcheng"
3377.HK,Sino-Ocean Group Holding Limited,EQUITY,HKD,hongkong,"{'raw': 8889249792, 'fmt': '8.889B', 'longFmt': '8,889,249,792'}",1133053929,sino-ocean
6686.HK,Noah Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 8826543104, 'fmt': '8.827B', 'longFmt': '8,826,543,104'}",1125061122,"noah,holdings"
0777.HK,NetDragon Websoft Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 8629954560, 'fmt': '8.63B', 'longFmt': '8,629,954,560'}",1100003279,netdragon
0493.HK,GOME Retail Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 8572559872, 'fmt': '8.573B', 'longFmt': '8,572,559,872'}",1092687558,"gome,retail"
0179.HK,Johnson Electric Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 8616088576, 'fmt': '8.616B', 'longFmt': '8,616,088,576'}",1098235874,"johnson,electric"
2400.HK,XD Inc.,EQUITY,HKD,hongkong,"{'raw': 8590272512, 'fmt': '8.59B', 'longFmt': '8,590,272,512'}",1094945271,"xd,inc"
1361.HK,361 Degrees International Limited,EQUITY,HKD,hongkong,"{'raw': 8539188224, 'fmt': '8.539B', 'longFmt': '8,539,188,224'}",1088433894,"361,degrees"
6088.HK,FIT Hon Teng Limited,EQUITY,HKD,hongkong,"{'raw': 8502659072, 'fmt': '8.503B', 'longFmt': '8,502,659,072'}",1083777765,"fit,hon"
3709.HK,EEKA Fashion Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 8420438016, 'fmt': '8.42B', 'longFmt': '8,420,438,016'}",1073297590,eeka
1349.HK,"Shanghai Fudan-Zhangjiang Bio-Pharmaceutical Co.,Ltd.",EQUITY,HKD,hongkong,"{'raw': 8418400768, 'fmt': '8.418B', 'longFmt': '8,418,400,768'}",1073037916,fudan-zhangjiang
1477.HK,Ocumension Therapeutics,EQUITY,HKD,hongkong,"{'raw': 8403808256, 'fmt': '8.404B', 'longFmt': '8,403,808,256'}",1071177905,ocumension
2218.HK,"Yantai North Andre Juice Co.,Ltd.",EQUITY,HKD,hongkong,"{'raw': 8325466112, 'fmt': '8.325B', 'longFmt': '8,325,466,112'}",1061192149,"yantai,north"
2356.HK,Dah Sing Banking Group Limited,EQUITY,HKD,hongkong,"{'raw': 8322040320, 'fmt': '8.322B', 'longFmt': '8,322,040,320'}",1060755486,"dah,sing"
0327.HK,PAX Global Technology Limited,EQUITY,HKD,hongkong,"{'raw': 8310379008, 'fmt': '8.31B', 'longFmt': '8,310,379,008'}",1059269096,"pax,global"
1117.HK,China Modern Dairy Holdings Ltd.,EQUITY,HKD,hongkong,"{'raw': 8311442432, 'fmt': '8.311B', 'longFmt': '8,311,442,432'}",1059404643,"china,modern"
2666.HK,Genertec Universal Medical Group Company Limited,EQUITY,HKD,hongkong,"{'raw': 8303860224, 'fmt': '8.304B', 'longFmt': '8,303,860,224'}",1058438189,genertec
2273.HK,Gushengtang Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 8248176640, 'fmt': '8.248B', 'longFmt': '8,248,176,640'}",1051340571,gushengtang
3678.HK,"Holly Futures Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 9874832384, 'fmt': '9.875B', 'longFmt': '9,874,832,384'}",1258679629,"holly,futures"
1516.HK,Sunac Services Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 8222899712, 'fmt': '8.223B', 'longFmt': '8,222,899,712'}",1048118688,sunac
0691.HK,China Shanshui Cement Group Limited,EQUITY,HKD,hongkong,"{'raw': 8229003776, 'fmt': '8.229B', 'longFmt': '8,229,003,776'}",1048896733,shanshui
1458.HK,Zhou Hei Ya International Holdings Company Limited,EQUITY,HKD,hongkong,"{'raw': 8181586944, 'fmt': '8.182B', 'longFmt': '8,181,586,944'}",1042852822,"zhou,hei"
1164.HK,CGN Mining Company Limited,EQUITY,HKD,hongkong,"{'raw': 8132727808, 'fmt': '8.133B', 'longFmt': '8,132,727,808'}",1036625071,"cgn,mining"
0553.HK,Nanjing Panda Electronics Company Limited,EQUITY,HKD,hongkong,"{'raw': 8116943360, 'fmt': '8.117B', 'longFmt': '8,116,943,360'}",1034613132,"nanjing,panda"
2038.HK,FIH Mobile Limited,EQUITY,HKD,hongkong,"{'raw': 8099003904, 'fmt': '8.099B', 'longFmt': '8,099,003,904'}",1032326508,fih
1224.HK,C C Land Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 8036423168, 'fmt': '8.036B', 'longFmt': '8,036,423,168'}",1024349755,"c,c"
0308.HK,China Travel International Investment Hong Kong Limited,EQUITY,HKD,hongkong,"{'raw': 8028113408, 'fmt': '8.028B', 'longFmt': '8,028,113,408'}",1023290565,"china,travel"
2186.HK,Luye Pharma Group Ltd.,EQUITY,HKD,hongkong,"{'raw': 8022254080, 'fmt': '8.022B', 'longFmt': '8,022,254,080'}",1022543715,luye
9997.HK,Kangji Medical Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 7994055680, 'fmt': '7.994B', 'longFmt': '7,994,055,680'}",1018949451,kangji
1858.HK,"Beijing Chunlizhengda Medical Instruments Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 7987027968, 'fmt': '7.987B', 'longFmt': '7,987,027,968'}",1018053675,chunlizhengda
0856.HK,VSTECS Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 7908345856, 'fmt': '7.908B', 'longFmt': '7,908,345,856'}",1008024586,vstecs
